#Procedure: <__main__.tempProcedure>
#Parameters:
#	Hold Time: 2 min
#	Ramp Time: 2 min
#	Sample Name: undefined
#	Save Directory: \junk
#	Set Temperature: 50 C
#Data:
global_time,temperature,heating_time
1560380714.6026125,38.1,0.5013382434844971
1560380715.1857326,38.1,1.0844082832336426
1560380715.7373574,38.0,1.6360695362091064
1560380716.288862,38.0,2.1876847743988037
1560380716.8408668,38.0,2.7400708198547363
1560380717.3930511,38.0,3.291794776916504
1560380717.944646,37.9,3.844684600830078
1560380718.497566,37.9,4.396287679672241
1560380719.0492015,37.9,4.947977542877197
1560380719.6009336,37.9,5.499469995498657
1560380720.1523712,37.8,6.051077604293823
1560380720.703964,37.8,6.602491855621338
1560380721.2558398,37.8,7.154330015182495
1560380721.8072546,41.3,7.706031799316406
1560380722.3590555,37.7,8.257691383361816
1560380722.9105859,37.7,8.809303522109985
1560380723.4622056,37.6,9.360986471176147
1560380724.0139027,37.6,9.912698030471802
1560380724.5656867,37.6,10.464326858520508
1560380725.1175036,37.6,11.016026258468628
1560380725.6689365,37.6,11.567501783370972
1560380726.2204509,35.9,12.119223594665527
1560380726.7725418,35.9,12.670986890792847
1560380727.323911,37.5,13.22261643409729
1560380727.8754656,37.4,13.774606227874756
1560380728.4276705,37.4,14.326663732528687
1560380728.979632,37.4,14.878410816192627
1560380729.5315127,37.4,15.430310249328613
1560380730.0832767,37.4,15.982171535491943
1560380730.6352875,37.3,16.534372329711914
1560380731.1873083,37.3,17.086153268814087
1560380731.7390919,37.3,17.637959718704224
1560380732.2909162,37.3,18.189689874649048
1560380732.8428423,37.2,18.742011785507202
1560380733.395079,37.2,19.29353618621826
1560380733.946397,37.2,19.84851574897766
1560380734.501433,37.2,20.40019965171814
1560380735.054256,37.1,20.953141689300537
1560380735.605993,37.1,21.504810333251953
1560380736.157828,37.0,22.05656599998474
1560380736.709529,37.0,22.607900381088257
1560380737.2607956,37.0,23.159335136413574
1560380737.8123403,37.0,23.71117377281189
1560380738.3641686,36.9,24.262861251831055
1560380738.9158125,36.9,24.814570426940918
1560380739.4674177,36.9,25.365896463394165
1560380740.0190825,36.9,25.91762375831604
1560380740.5705519,36.8,26.468873977661133
1560380741.1217718,36.8,27.02023673057556
1560380741.6731002,36.8,27.571878671646118
1560380742.2248042,36.8,28.12352204322815
1560380742.7765167,36.7,28.675294876098633
1560380743.3281288,36.7,29.226935863494873
1560380743.8801973,36.7,29.778730392456055
1560380744.4316616,36.7,30.330195665359497
1560380744.9830904,36.6,30.8818519115448
1560380745.5346968,36.6,31.576134204864502
