#Procedure: <__main__.tempProcedure>
#Parameters:
#	Hold Time: 1 min
#	Ramp Time: 1 min
#	Sample Name: undefined
#	Save Directory: \junk
#	Set Temperature: 40 C
#Data:
global_time,temperature,heating_time
1560358531.6824841,25.5,1.2673451900482178
1560358533.0005057,25.5,1.6670525074005127
1560358533.4002202,25.5,2.067016839981079
1560358533.8001013,26.6,2.466766357421875
1560358534.1999838,26.6,2.898695230484009
1560358534.6318676,26.6,3.298417091369629
1560358535.0312774,28.3,3.698216676712036
1560358535.4314044,28.3,4.0980916023254395
1560358535.8315976,29.1,4.514179944992065
1560358536.2523272,29.1,4.930139541625977
1560358536.6646545,29.1,5.329689025878906
1560358537.0625103,29.6,5.72965145111084
1560358537.462434,29.6,6.129645109176636
1560358537.8634317,29.6,6.529395818710327
1560358538.2633245,29.9,6.929192543029785
1560358538.6643639,29.9,7.345097303390503
1560358539.0779548,29.9,7.7448530197143555
1560358539.4777033,30.1,8.144701719284058
1560358539.877512,30.1,8.544619083404541
1560358540.277491,30.3,8.960514068603516
1560358540.693373,30.3,9.3601553440094
1560358541.093048,30.3,9.743973016738892
1560358541.4767778,30.5,10.14393401145935
1560358541.876794,30.5,10.543714761734009
1560358542.2768774,30.5,10.94347596168518
1560358542.676219,30.7,11.32726526260376
1560358543.0612419,30.7,11.727053880691528
1560358543.461064,30.7,12.126908779144287
1560358543.8597314,30.6,12.526739358901978
1560358544.2602808,30.6,12.942461252212524
1560358544.6753097,30.6,13.342357635498047
1560358545.0751452,30.7,13.742204904556274
1560358545.4750576,30.7,14.142098903656006
1560358545.8749938,30.8,14.55788516998291
1560358546.290696,30.8,14.941752672195435
1560358546.6745744,30.8,15.341491222381592
1560358547.0742362,31.0,15.741595029830933
1560358547.474765,31.0,16.141210556030273
1560358547.8739986,31.0,16.524999141693115
1560358548.258592,31.2,16.94083023071289
1560358548.6736515,31.2,17.32468271255493
1560358549.0578268,31.2,17.724590063095093
1560358549.4575381,31.3,18.124378204345703
1560358549.8586705,31.3,18.524149656295776
1560358550.257061,31.4,18.95593237876892
1560358550.6887884,31.4,19.35578942298889
1560358551.0886312,31.4,19.755748510360718
1560358551.4885972,31.5,20.1393826007843
1560358551.8722572,31.5,20.539311170578003
1560358552.2724223,31.5,20.9392511844635
1560358552.6723225,31.6,21.35515022277832
1560358553.088056,31.6,21.738850355148315
1560358553.4717407,31.6,22.138726711273193
1560358553.8716471,31.6,22.53854990005493
1560358554.2714512,31.6,22.938342094421387
1560358554.6712344,31.6,23.338077545166016
1560358555.0709026,31.7,23.738043785095215
1560358555.470961,31.7,24.137796640396118
