#Procedure: <__main__.tempProcedure>
#Parameters:
#	Hold Time: 1 min
#	Ramp Time: 2 min
#	Sample Name: undefined
#	Save Directory: \junk
#	Set Temperature: 80 C
#Data:
global_time,temperature,heating_time
1560380392.615962,48.3,0.501436710357666
1560380393.1676834,47.8,1.0530805587768555
1560380393.7192676,47.8,1.604719877243042
1560380394.2709377,47.3,2.1563827991485596
1560380394.822623,47.3,2.7080297470092773
1560380395.3742914,46.8,3.259891986846924
1560380395.9260561,46.8,3.81150484085083
1560380396.4777286,46.4,4.363180637359619
1560380397.0294294,46.4,4.914985656738281
1560380397.5813403,46.0,5.466799020767212
1560380398.1330316,46.0,6.018285036087036
1560380398.6845047,45.6,6.570003986358643
1560380399.236235,45.6,7.121896743774414
1560380399.7882447,45.2,7.673573970794678
1560380400.339824,45.2,8.225259065628052
1560380400.891472,44.9,8.776878833770752
1560380401.446271,44.9,9.33143925666809
1560380401.9977634,44.6,9.882945537567139
1560380402.5492084,44.6,10.434525966644287
1560380403.10098,44.3,10.986194849014282
1560380403.6543682,44.3,11.539507389068604
1560380404.2057564,44.0,12.091189622879028
1560380404.7574248,44.0,12.642893075942993
1560380405.309279,43.7,13.194530963897705
1560380405.8607614,43.7,13.746333360671997
1560380406.4126496,43.5,14.298142910003662
1560380406.9644847,43.5,14.84993052482605
1560380407.516179,43.2,15.401378631591797
1560380408.0676112,43.2,15.953070402145386
1560380408.6193173,42.9,16.50476098060608
1560380409.1710887,42.9,17.056694984436035
1560380409.7229402,42.7,17.6081326007843
1560380410.2745733,42.7,18.15981674194336
1560380410.8261778,42.5,18.711432456970215
1560380411.37767,42.5,19.263102769851685
1560380411.9293897,42.5,19.814590215682983
1560380412.4807334,42.3,20.365943431854248
1560380413.0325468,42.1,20.917725801467896
1560380413.5840447,42.1,21.469561100006104
1560380414.135722,41.9,22.02116060256958
1560380414.6874013,41.9,22.572649002075195
1560380415.238936,41.7,23.124447345733643
1560380415.7906125,41.7,23.6760835647583
1560380416.3422477,41.7,24.233433485031128
1560380416.900095,41.5,24.785324096679688
1560380417.4516988,41.5,25.33692455291748
1560380418.003552,41.3,25.88870906829834
1560380418.5548825,41.3,26.440239667892456
1560380419.1064098,41.2,26.992289304733276
1560380419.6585436,41.0,27.54371428489685
1560380420.2102544,41.0,28.096011877059937
1560380420.7623196,41.0,28.647855043411255
1560380421.3140652,40.8,29.19980764389038
1560380421.8659186,40.8,29.7513427734375
1560380422.417673,40.7,30.303221702575684
1560380422.9694722,40.7,30.85489583015442
1560380423.5210662,40.5,31.406500339508057
1560380424.0726998,40.5,31.95819067955017
1560380424.6246326,40.4,32.510252237319946
1560380425.1764946,40.4,33.06190729141235
1560380425.728166,40.2,33.61365485191345
1560380426.279905,40.2,34.16548442840576
1560380426.831751,40.1,34.71690273284912
1560380427.3831031,40.1,35.268566370010376
1560380427.934933,39.9,35.82028889656067
1560380428.4867568,39.9,36.37197160720825
1560380429.0382035,39.8,36.92356896400452
1560380429.5898752,39.8,37.47534227371216
1560380430.1414678,39.7,38.031434297561646
1560380430.6976082,39.7,38.583067655563354
1560380431.252745,39.5,39.13822412490845
1560380431.8044648,39.5,39.68997931480408
1560380432.3562818,39.4,40.24233102798462
1560380432.9085057,39.4,40.79360103607178
1560380433.4597805,39.3,41.34527325630188
1560380434.0115163,39.3,41.89691686630249
1560380434.5631065,39.2,42.44868540763855
1560380435.1149263,39.2,43.00042533874512
1560380435.6666856,39.1,43.55214500427246
1560380436.2183855,39.1,44.103572607040405
1560380436.769887,39.0,44.6548433303833
1560380437.3212898,39.0,45.20605826377869
1560380437.8722672,38.9,45.75771188735962
1560380438.423937,38.9,46.30934476852417
1560380438.9757578,38.8,46.86114263534546
1560380439.52735,38.8,47.412848234176636
1560380440.0790882,38.7,47.9644832611084
1560380440.6307166,38.7,48.51612663269043
1560380441.1824503,38.7,49.06792616844177
1560380441.7341914,38.7,49.61969518661499
1560380442.2861404,38.7,50.171359062194824
1560380442.8375952,38.7,50.72305417060852
1560380443.3893123,38.8,51.27458190917969
1560380443.9407675,38.8,51.83418917655945
1560380444.5013585,38.9,52.38676953315735
1560380445.0529609,38.9,52.93814826011658
1560380445.6044006,39.0,53.48994755744934
1560380446.156113,39.0,54.041664123535156
1560380446.707901,39.3,54.59338021278381
1560380447.2595806,39.3,55.14496684074402
1560380447.8113313,39.6,55.69691014289856
1560380448.3632483,39.6,56.248804807662964
1560380448.9150248,39.9,56.80026578903198
1560380449.4664547,39.9,57.351890563964844
1560380450.018609,40.3,57.903571367263794
1560380450.5699077,40.3,58.45531702041626
1560380451.1215708,40.7,59.00695848464966
1560380451.6731722,40.7,59.55839705467224
1560380452.2246423,41.2,60.11019420623779
1560380452.7765281,41.2,60.66203689575195
1560380453.3285458,41.7,61.21373653411865
1560380453.880147,41.7,61.76535630226135
1560380454.4316237,42.2,62.31690454483032
1560380454.983167,42.2,62.868499755859375
1560380455.5349245,42.6,63.42014527320862
1560380456.086354,42.6,63.97181034088135
1560380456.6380477,43.2,64.52350234985352
1560380457.189753,43.2,65.07529783248901
1560380457.7415333,43.7,65.62656569480896
1560380458.2933326,43.7,66.17881536483765
1560380458.8476598,44.2,66.7329580783844
1560380459.3992794,44.2,67.28487086296082
1560380459.9511998,44.7,67.83741927146912
1560380460.5035777,44.7,68.38885164260864
1560380461.0550537,45.3,68.94027829170227
1560380461.6065133,45.3,69.49221968650818
1560380462.1585536,45.8,70.04356575012207
1560380462.709808,45.8,70.59524965286255
1560380463.2614312,46.3,71.14689183235168
1560380463.8131402,46.3,71.69874453544617
1560380464.3650744,46.8,72.2502293586731
1560380464.9167066,46.8,72.80178689956665
1560380465.467917,47.4,73.35313439369202
1560380466.0194626,47.4,73.90496492385864
1560380466.5715606,48.0,74.45673298835754
1560380467.1229048,48.0,75.00833082199097
1560380467.6744962,48.5,75.5597140789032
1560380468.2259457,48.5,76.11137461662292
1560380468.7777085,49.0,76.66315150260925
1560380469.3293214,49.0,77.21473670005798
1560380469.8809626,49.0,77.76651310920715
1560380470.4327583,49.6,78.31799364089966
1560380470.9842153,49.6,78.8697772026062
1560380471.5359135,50.2,79.42130541801453
1560380472.0874865,50.7,79.97294211387634
1560380472.6392045,50.7,80.52493047714233
1560380473.1912892,51.3,81.07656288146973
1560380473.742787,51.3,81.63145470619202
1560380474.2976594,51.3,82.18290424346924
1560380474.8492825,51.8,82.73449945449829
1560380475.400756,51.8,83.28618860244751
1560380475.9524484,52.4,83.83799076080322
1560380476.5041897,52.9,84.38964533805847
1560380477.0557733,52.9,84.94102573394775
1560380477.607285,53.5,85.49271178245544
1560380478.159289,53.5,86.04450297355652
1560380478.71094,53.5,86.59615325927734
1560380479.2623858,54.0,87.14788866043091
1560380479.814162,54.0,87.69971537590027
1560380480.366392,54.6,88.25170922279358
1560380480.9178658,54.6,88.80309557914734
1560380481.4693153,55.1,89.3547842502594
1560380482.0210273,55.1,89.90656757354736
1560380482.572787,55.7,90.45839834213257
1560380483.124581,55.7,91.01012992858887
1560380483.6766312,56.3,91.56184840202332
1560380484.2282102,56.3,92.11357188224792
1560380484.7797735,56.8,92.66533184051514
1560380485.331508,56.8,93.21675515174866
1560380485.8829772,57.4,93.76853132247925
1560380486.4354818,57.4,94.32080101966858
1560380486.987042,57.9,94.87246108055115
1560380487.5386312,57.9,95.42362332344055
1560380488.0898387,58.5,95.97529554367065
1560380488.641842,58.5,96.52690553665161
1560380489.1931932,59.1,97.07861685752869
1560380489.7448397,59.1,97.6348626613617
1560380490.3013856,59.6,98.18679761886597
1560380490.856974,59.6,98.74224925041199
1560380491.408612,60.1,99.2942807674408
1560380491.9605188,60.1,99.84588527679443
1560380492.5121136,60.7,100.39700484275818
1560380493.0632126,60.7,100.94870257377625
1560380493.6149378,61.3,101.50022554397583
1560380494.1664805,61.3,102.05203914642334
1560380494.718234,61.8,102.60371279716492
1560380495.2699468,61.8,103.15541362762451
1560380495.821692,62.4,103.70689964294434
1560380496.3731797,62.4,104.25867676734924
1560380496.9249244,63.0,104.81037425994873
1560380497.4765763,63.0,105.36205005645752
1560380498.028339,63.5,105.91357707977295
1560380498.5798936,63.5,106.4652988910675
1560380499.1318092,64.1,107.01695108413696
1560380499.6831558,64.1,107.56865525245667
1560380500.2348852,64.6,108.1202290058136
1560380500.786572,64.6,108.67199778556824
1560380501.3382382,65.3,109.22372055053711
1560380501.8901858,65.3,109.77540230751038
1560380502.4416678,65.9,110.32690119743347
1560380502.993228,65.9,110.87871026992798
1560380503.5448368,66.4,111.43166875839233
1560380504.0980377,66.4,111.9835274219513
1560380504.6497357,67.0,112.53492021560669
1560380505.2012587,67.0,113.08674383163452
1560380505.7529187,67.6,113.63838386535645
1560380506.3046489,67.6,114.19011926651001
1560380506.8566046,68.2,114.74172282218933
1560380507.4079413,68.2,115.29346799850464
1560380507.9597301,68.8,115.84534811973572
1560380508.5116575,68.8,116.39695262908936
1560380509.0631661,69.4,116.94864273071289
1560380509.6148648,69.4,117.50023865699768
1560380510.1664789,70.0,118.05203890800476
1560380510.718204,70.0,118.6036114692688
1560380511.269822,70.6,119.15532302856445
1560380511.8215606,70.6,119.70689821243286
1560380512.3732538,71.2,120.25871706008911
