#Procedure: <__main__.tempProcedure>
#Parameters:
#	Hold Time: 1 min
#	Ramp Time: 1 min
#	Sample Name: undefined
#	Save Directory: \junk
#	Set Temperature: 50 C
#Data:
global_time,temperature,heating_time
1560370957.683746,30.0,0.501450777053833
1560370958.2354455,30.0,1.053072214126587
1560370958.7871351,29.9,1.604914665222168
1560370959.3388898,29.9,2.156559944152832
1560370959.8905013,29.9,2.708202838897705
1560370960.442676,29.9,3.260709285736084
1560370960.9947195,29.9,3.812342882156372
1560370961.5463474,29.9,4.366152286529541
1560370962.1002524,29.9,4.917917013168335
1560370962.653987,29.9,5.471524477005005
1560370963.2055252,29.9,6.023299932479858
1560370963.7573466,29.9,6.574985980987549
1560370964.309,29.9,7.126439571380615
1560370964.86053,29.8,7.678056240081787
1560370965.4120452,29.8,8.22969388961792
1560370965.9636836,29.8,8.781451225280762
1560370966.5154738,29.8,9.333141088485718
1560370967.0671282,29.8,9.88457989692688
1560370967.6185615,29.8,10.43619680404663
1560370968.1702921,29.8,10.988034009933472
1560370968.7220032,29.8,11.539669036865234
1560370969.2736633,29.8,12.091370105743408
1560370969.8253706,29.8,12.643017530441284
