#Procedure: <__main__.tempProcedure>
#Parameters:
#	Hold Time: 1 min
#	Ramp Time: 1 min
#	Sample Name: undefined
#	Save Directory: \junk
#	Set Temperature: 40 C
#Data:
global_time,temperature,heating_time
1560363304.516651,33.6,1.4841365814208984
1560363306.0513248,33.6,1.8838527202606201
1560363306.4511724,33.6,2.2996811866760254
1560363306.8665571,33.6,2.6996896266937256
1560363307.2666345,33.6,3.131408214569092
1560363307.7012572,33.6,3.531254768371582
1560363308.0985217,33.6,3.9308998584747314
1560363308.4980323,33.5,4.330739259719849
1560363308.897865,33.5,4.714582681655884
1560363309.2815387,33.5,5.098411798477173
1560363309.6653295,33.5,5.514432430267334
1560363310.0813246,33.5,5.9142165184021
1560363310.4811237,33.5,6.2978925704956055
1560363310.864775,33.4,6.697796821594238
1560363311.2651508,33.4,7.097723484039307
1560363311.6646552,33.4,7.51353120803833
1560363312.0804522,33.4,7.913337230682373
1560363312.480236,33.4,8.313232183456421
1560363312.8801801,33.4,8.713080167770386
1560363313.2800112,33.4,9.129725694656372
1560363313.6968482,33.4,9.529587745666504
1560363314.1492577,33.3,9.992323875427246
1560363314.5593698,33.3,10.392110347747803
1560363314.959111,33.3,10.808072328567505
1560363315.3751035,33.3,11.207955598831177
1560363315.774969,33.3,11.62368655204773
1560363316.1908102,33.2,12.023556470870972
1560363316.590829,33.2,12.423359632492065
1560363316.9903562,33.2,12.823145389556885
1560363317.3901002,33.2,13.223019123077393
1560363317.789959,33.2,13.639598369598389
1560363318.2066638,33.2,14.042861938476562
1560363318.609824,33.2,14.454443216323853
1560363319.0214028,33.2,14.854360342025757
1560363319.4213207,33.1,15.28627634048462
1560363319.8575993,33.1,15.686075925827026
1560363320.2553442,33.1,16.069831609725952
1560363320.636759,33.1,16.45362877845764
1560363321.0206096,33.1,16.842715978622437
1560363321.4097266,33.1,17.238505601882935
1560363321.805607,33.1,17.653102159500122
1560363322.2200446,33.1,18.069112062454224
1560363322.6360393,33.1,18.484910011291504
1560363323.0531974,33.0,18.884554624557495
1560363323.4567482,33.0,19.300516605377197
1560363323.867506,33.0,19.700334548950195
1560363324.2672093,33.0,20.100237131118774
1560363324.6671238,33.0,20.49995231628418
1560363325.0668633,33.0,20.88381814956665
1560363325.454787,33.0,21.283671140670776
1560363325.8507514,33.0,21.683547735214233
1560363326.2510116,32.9,22.083342790603638
1560363326.65701,32.9,22.51512336730957
1560363327.0820692,32.9,22.914983987808228
1560363327.4818757,32.9,23.314839124679565
1560363327.8817365,32.9,23.714776515960693
1560363328.2817245,32.8,24.147114038467407
1560363328.7139592,32.8,24.549011707305908
1560363329.115943,32.8,24.93041467666626
1560363329.497486,32.8,25.333311796188354
1560363329.9009967,32.8,25.732344388961792
1560363330.299675,32.8,26.161579132080078
1560363330.7285683,32.8,26.561288833618164
1560363331.128253,32.8,26.977234601974487
1560363331.5443974,32.8,27.361149311065674
1560363331.928148,32.8,27.76491665840149
1560363332.3323052,32.8,28.161532402038574
1560363332.7284174,32.7,28.59255361557007
1560363333.1596367,32.7,28.992405652999878
1560363333.5593815,32.7,29.376239776611328
1560363333.943236,32.7,29.77608561515808
1560363334.3430943,32.7,30.17592167854309
1560363334.7428267,32.7,30.591679096221924
1560363335.1586795,32.7,30.975536584854126
1560363335.5425322,32.7,31.39129376411438
1560363335.9582195,32.7,31.791020154953003
1560363336.3580768,32.7,32.206804513931274
1560363336.773934,32.7,32.60685753822327
1560363337.1741235,32.7,33.02269124984741
1560363337.5897372,32.7,33.422398805618286
1560363337.9893298,32.7,33.83907198905945
1560363338.4061325,32.7,34.22210216522217
1560363338.7891529,32.7,34.62190866470337
1560363339.1889958,32.8,35.03997349739075
