#Procedure: <__main__.tempProcedure>
#Parameters:
#	Hold Time: 1 min
#	Ramp Time: 1 min
#	Sample Name: undefined
#	Save Directory: \junk
#	Set Temperature: 40 C
#Data:
global_time,temperature,heating_time
1560363105.2827706,39.6,1.4844536781311035
1560363106.8176742,39.6,1.8834888935089111
1560363107.2165205,39.4,2.2833902835845947
1560363107.6168892,39.4,2.6830966472625732
1560363108.0164664,39.4,3.0669775009155273
1560363108.4002578,39.3,3.4508490562438965
1560363108.7841752,39.3,3.850675106048584
1560363109.1846793,39.1,4.282464027404785
1560363109.6157746,39.1,4.6822381019592285
1560363110.0156322,39.1,5.098079681396484
1560363110.4313257,39.1,5.497981548309326
1560363110.8313484,39.0,5.897745609283447
1560363111.2310016,39.0,6.297635078430176
1560363111.6311724,38.9,6.729620456695557
1560363112.0635004,38.9,7.113486289978027
1560363112.4520893,38.9,7.513200521469116
1560363112.8469617,38.8,7.913073301315308
1560363113.247786,38.8,8.312886714935303
1560363113.6467957,38.7,8.728576898574829
1560363114.0638883,38.7,9.128520488739014
1560363114.4615517,38.7,9.544285297393799
1560363114.8772306,38.7,9.944339752197266
1560363115.2773912,38.6,10.344154596328735
1560363115.6773884,38.6,10.743950605392456
1560363116.076997,38.6,11.175618171691895
1560363116.508731,38.6,11.57562804222107
1560363116.9088094,38.6,11.975141286849976
1560363117.3082442,38.5,12.375214338302612
1560363117.7082384,38.5,12.759298324584961
1560363118.0922303,38.5,13.17478084564209
1560363118.5079014,38.5,13.574899911880493
1560363118.907936,38.5,13.991057395935059
1560363119.3241882,38.5,14.390146017074585
1560363119.7232013,38.6,14.790078163146973
1560363120.123162,38.6,15.174101114273071
1560363120.5072806,38.4,15.589757919311523
1560363120.922783,38.4,15.993967771530151
1560363121.3271713,38.4,16.390517473220825
1560363121.72379,38.4,16.78909206390381
1560363122.1222467,38.4,17.173279523849487
1560363122.506484,38.4,17.60485053062439
1560363122.9378393,38.4,18.004838943481445
1560363123.337967,38.4,18.40453863143921
1560363123.7376227,38.4,18.804352283477783
1560363124.1377118,38.4,19.20421838760376
1560363124.5378814,38.4,19.591716289520264
1560363124.9248824,38.4,20.00371742248535
1560363125.337158,38.4,20.405256032943726
1560363125.738443,38.4,20.803659200668335
1560363126.13694,38.4,21.205095052719116
1560363126.5384939,38.4,21.603086233139038
1560363126.9361494,38.4,22.018818855285645
1560363127.3519182,38.4,22.41875958442688
1560363127.752023,38.4,22.83448600769043
