#Procedure: <__main__.tempProcedure>
#Parameters:
#	Hold Time: 1 min
#	Ramp Time: 1 min
#	Sample Name: undefined
#	Save Directory: \junk
#	Set Temperature: 50 C
#Data:
global_time,temperature,heating_time
1560363342.756729,32.7,1.3558218479156494
1560363344.1628826,32.7,1.7396469116210938
1560363344.5467377,32.7,2.1394107341766357
1560363344.9465194,32.7,2.539285898208618
1560363345.3463845,32.7,2.93911075592041
1560363345.7461982,32.7,3.339038372039795
1560363346.1461475,32.7,3.722848415374756
1560363346.5301719,32.7,4.122641563415527
1560363346.9297264,32.7,4.522484540939331
1560363347.3295646,32.8,4.922325134277344
1560363347.7296805,32.8,5.322206020355225
1560363348.1292892,32.9,5.737804174423218
1560363348.544746,32.9,6.137706756591797
1560363348.9447873,32.9,6.537555694580078
1560363349.344788,32.9,6.953464984893799
1560363349.7608235,32.9,7.337301254272461
1560363350.1445377,32.9,7.737114906311035
1560363350.5444436,33.0,8.12090802192688
1560363350.9278784,33.0,8.520862579345703
1560363351.3279562,33.0,8.920649766921997
1560363351.7277546,33.1,9.304425477981567
1560363352.1114395,33.1,9.704242944717407
1560363352.511357,33.1,10.120103359222412
1560363352.927327,33.1,10.520514726638794
1560363353.3275087,33.1,10.903985977172852
1560363353.7109802,33.1,11.290230989456177
1560363354.0975053,33.2,11.689258337020874
1560363354.4998329,33.2,12.088526248931885
1560363354.8975317,33.2,12.50328016281128
1560363355.3103557,33.2,12.903218030929565
1560363355.7103956,33.2,13.2901771068573
1560363356.097458,33.3,13.688188314437866
1560363356.4972167,33.3,14.089760780334473
1560363356.949611,33.4,14.566320180892944
1560363357.3733664,33.4,14.966070175170898
1560363357.7732258,33.4,15.349934101104736
1560363358.157024,33.4,15.749744653701782
1560363358.556856,33.4,16.149621963500977
1560363358.9568448,33.4,16.53342366218567
1560363359.340535,33.5,16.965194702148438
1560363359.772366,33.5,17.349093675613403
1560363360.1560743,33.5,17.748861074447632
1560363360.5559187,33.5,18.148773431777954
1560363360.9556901,33.5,18.532573699951172
1560363361.3396347,33.6,18.96443271636963
1560363361.7714305,33.6,19.34818959236145
1560363362.1552744,33.6,19.74793767929077
1560363362.5550246,33.6,20.147835969924927
1560363362.9549267,33.7,20.547574281692505
1560363363.3546834,33.7,20.963603019714355
1560363363.7707498,33.7,21.37929940223694
1560363364.1864488,33.7,21.779151678085327
1560363364.5862405,33.7,22.178905487060547
1560363364.9860716,33.8,22.578848838806152
1560363365.3859024,33.8,22.96268653869629
1560363365.7698002,33.9,23.37841534614563
1560363366.185584,33.9,23.762348175048828
1560363366.5693839,33.9,24.17813777923584
1560363366.9853814,33.9,24.561995267868042
1560363367.3690658,33.9,24.945801496505737
1560363367.7529168,33.9,25.34557008743286
1560363368.1525805,34.0,25.777442693710327
1560363368.5844295,34.0,26.177306175231934
1560363368.9843092,34.0,26.577090978622437
1560363369.3841586,34.1,26.976965188980103
1560363369.7841341,34.1,27.36080503463745
1560363370.1679695,34.1,27.76063847541809
1560363370.56763,34.1,28.160456657409668
1560363370.9675524,34.1,28.57620596885681
1560363371.3833058,34.1,28.97603130340576
1560363371.7833023,34.2,29.375852823257446
1560363372.183072,34.2,29.775742530822754
1560363372.5829303,34.3,30.191524267196655
1560363372.998594,34.3,30.575439453125
1560363373.3824909,34.3,30.95924401283264
1560363373.7664528,34.3,31.343090534210205
1560363374.1501033,34.3,31.742859363555908
1560363374.5497925,34.3,32.142733335494995
1560363374.9497309,34.4,32.542606353759766
1560363375.3498816,34.4,32.95842432975769
1560363375.7655811,34.4,33.34221267700195
1560363376.1493115,34.5,33.74200224876404
1560363376.5492039,34.5,34.14192271232605
1560363376.9489884,34.5,34.54167914390564
1560363377.3486803,34.5,34.94148325920105
1560363377.7485688,34.5,35.325422525405884
1560363378.1327446,34.6,35.741178035736084
1560363378.5481608,34.6,36.1410973072052
1560363378.9480882,34.6,36.54085826873779
1560363379.3480902,34.7,36.94066596031189
1560363379.7478707,34.7,37.32443714141846
1560363380.1313999,34.7,37.72435522079468
1560363380.5313306,34.8,38.1401481628418
1560363380.9471374,34.8,38.555994510650635
1560363381.3630595,34.8,38.93978142738342
1560363381.7468796,34.8,39.33965826034546
1560363382.1471958,34.8,39.7395179271698
1560363382.546755,34.9,40.15527868270874
1560363382.9623508,34.9,40.57105731964111
1560363383.3782246,34.9,40.97089886665344
1560363383.7779646,35.0,41.37072277069092
1560363384.177779,35.0,41.77050304412842
1560363384.5776184,35.0,42.15439319610596
1560363384.9615326,35.1,42.58621096611023
1560363385.393402,35.1,42.986042499542236
1560363385.7931304,35.1,43.38586187362671
1560363386.1930516,35.1,43.785717487335205
1560363386.5928721,35.1,44.1854989528656
1560363386.9926713,35.2,44.60250759124756
1560363387.4095426,35.2,45.000988483428955
1560363387.807997,35.2,45.40092849731445
1560363388.2079387,35.3,45.800748109817505
1560363388.6077516,35.3,46.20059847831726
1560363389.0077567,35.3,46.584481954574585
1560363389.391511,33.6,47.001609563827515
1560363389.808707,33.6,47.384156703948975
1560363390.191296,33.6,47.78395938873291
1560363390.5910656,35.5,48.16784310340881
1560363390.9748566,35.5,48.55155849456787
1560363391.3586674,35.5,48.95139527320862
1560363391.7585464,35.5,49.351213693618774
1560363392.1582277,35.5,49.735151052474976
1560363392.5421076,35.6,50.150903940200806
1560363392.9580202,35.6,50.55076622962952
1560363393.357889,35.6,50.95057511329651
1560363393.7576976,35.6,51.35041069984436
1560363394.1576507,35.7,51.75017428398132
1560363394.5572815,35.7,52.15010094642639
1560363394.957506,35.8,52.56586217880249
1560363395.3729749,35.8,52.9656879901886
1560363395.7727356,35.8,53.365559339523315
1560363396.1726022,35.8,53.76534342765808
1560363396.572364,35.8,54.149168491363525
1560363396.9563806,35.9,54.56492209434509
1560363397.3719685,35.9,54.96478605270386
1560363397.7719493,35.9,55.36460256576538
1560363398.171629,35.9,55.76449513435364
1560363398.5716786,36.0,56.16423797607422
1560363398.971374,36.0,56.56415343284607
1560363399.3713121,36.1,56.97991228103638
1560363399.7871258,36.1,57.37975192070007
1560363400.1868038,36.1,57.77952694892883
1560363400.5867462,36.2,58.195313930511475
1560363401.002421,36.2,58.59520387649536
1560363401.4022663,36.2,59.01091814041138
1560363401.8179471,36.2,59.41128420829773
1560363402.2182853,36.2,59.81064248085022
1560363402.617725,36.2,60.21052098274231
1560363403.0176265,36.3,60.61180400848389
1560363403.418899,36.3,60.99419665336609
1560363403.8012142,36.4,61.40998315811157
1560363404.2171586,36.4,61.79389238357544
1560363404.6009336,36.4,62.193716049194336
1560363405.0012043,36.5,62.577576637268066
1560363405.384603,36.5,62.97738289833069
1560363405.7844505,36.5,63.39325213432312
1560363406.2007651,36.5,63.793052673339844
1560363406.600134,36.5,64.19290447235107
1560363407.0002508,36.5,64.59263515472412
1560363407.3998265,36.6,64.97653460502625
1560363407.7839863,36.6,65.37628483772278
1560363408.183312,36.7,65.80865263938904
1560363408.6156964,36.7,66.20797514915466
1560363409.0150657,36.7,66.60766124725342
1560363409.414663,36.7,67.00764155387878
1560363409.8147585,36.7,67.3914406299591
1560363410.1986432,36.7,67.79119515419006
1560363410.5983222,36.8,68.1750659942627
1560363410.9821568,36.8,68.59090161323547
1560363411.3980472,36.8,68.97477865219116
1560363411.7819986,36.9,69.37450766563416
1560363412.1815562,36.9,69.7585084438324
1560363412.565685,36.9,70.15823364257812
1560363412.9653888,36.9,70.55819916725159
1560363413.3652961,36.9,70.94206809997559
1560363413.7494533,37.0,71.35783839225769
1560363414.16499,37.0,71.74167895317078
1560363414.548924,37.0,72.14151978492737
1560363414.948501,37.0,72.54140019416809
1560363415.348379,37.0,72.94116353988647
1560363415.748134,37.0,73.32726836204529
1560363416.134342,37.0,73.71191549301147
