#Procedure: <__main__.tempProcedure>
#Parameters:
#	Hold Time: 1 min
#	Ramp Time: 1 min
#	Sample Name: undefined
#	Save Directory: \junk
#	Set Temperature: 20 C
#Data:
global_time,temperature,heating_time
1560369520.3566072,38.9,0.1264638900756836
1560369520.5335288,38.9,0.30808281898498535
1560369520.7149136,38.8,0.4783315658569336
1560369520.8851535,38.8,0.6541719436645508
1560369521.0610561,38.8,0.8461382389068604
1560369521.255022,38.8,1.022096872329712
1560369521.4287434,38.8,1.19779372215271
1560369521.604401,38.8,1.3896169662475586
1560369521.7963228,38.8,1.5816411972045898
1560369521.9882686,38.8,1.7416021823883057
1560369522.1482494,38.8,1.9175834655761719
1560369522.3242652,38.8,2.077655553817749
1560369522.4842553,38.8,2.2535817623138428
1560369522.6601923,38.8,2.4135210514068604
1560369522.820154,38.8,2.5892703533172607
1560369522.995989,38.7,2.7811429500579834
1560369523.1878316,38.7,2.97306752204895
1560369523.3796928,38.7,3.165053606033325
1560369523.5717163,38.7,3.3409347534179688
1560369523.7475789,38.7,3.516961097717285
1560369523.9235208,38.7,3.6942386627197266
1560369524.1011243,38.7,3.900850296020508
1560369524.3076127,38.7,4.076995849609375
1560369524.4836848,38.7,4.252937316894531
1560369524.6595778,38.7,4.444733619689941
1560369524.8548477,38.7,4.620539665222168
1560369525.0272613,38.7,4.7804341316223145
1560369525.187111,38.6,4.972352743148804
1560369525.378988,38.6,5.1482789516448975
1560369525.5549781,38.6,5.3242504596710205
1560369525.7308154,38.6,5.50070858001709
1560369525.9096987,38.6,5.692310571670532
1560369526.0989559,38.6,5.868223667144775
1560369526.274835,38.5,6.044203996658325
1560369526.4508612,38.5,6.203929424285889
1560369526.6106496,38.5,6.39583945274353
1560369526.8025267,38.5,6.5877556800842285
1560369526.9944777,38.5,6.763714551925659
1560369527.1704133,38.5,6.939643144607544
1560369527.3463233,38.5,7.115636587142944
1560369527.5223658,38.5,7.30854344367981
1560369527.7154078,38.5,7.500489711761475
1560369527.907296,38.5,7.675671339035034
