#Procedure: <__main__.tempProcedure>
#Parameters:
#	Hold Time: 1 min
#	Ramp Time: 1 min
#	Sample Name: undefined
#	Save Directory: \junk
#	Set Temperature: 50 C
#Data:
global_time,temperature,heating_time
1560369951.851091,27.7,0.15563082695007324
1560369952.0552967,27.7,0.3315722942352295
1560369952.2314677,27.7,0.5235223770141602
1560369952.4240346,27.7,0.6994242668151855
1560369952.5993698,27.7,0.9072921276092529
1560369952.8072855,27.7,1.0833148956298828
1560369952.9833736,27.7,1.2591137886047363
1560369953.1594262,27.7,1.4510550498962402
1560369953.3507962,31.0,1.6428370475769043
1560369953.5428212,31.0,1.834697961807251
1560369953.734552,31.0,2.0106329917907715
1560369953.9104786,31.0,2.1868295669555664
1560369954.0873497,31.0,2.3627588748931885
1560369954.2623808,31.0,2.5385901927948
1560369954.4385297,28.5,2.730686902999878
1560369954.6306262,28.5,2.906492233276367
1560369954.8064115,28.5,3.09832501411438
1560369954.9979787,28.5,3.274320363998413
1560369955.1740859,28.5,3.466278314590454
1560369955.3663316,29.0,3.6580889225006104
1560369955.5579035,29.0,3.8339977264404297
1560369955.733711,29.0,4.009793519973755
1560369955.948229,29.0,4.217852592468262
1560369956.1175656,29.0,4.395983934402466
1560369956.2991529,29.0,4.5698182582855225
1560369956.4696424,29.3,4.804505109786987
1560369956.7040784,29.3,4.985668897628784
1560369956.8854394,29.3,5.17763876914978
1560369957.0773675,29.3,5.353312015533447
1560369957.2540383,29.3,5.545162677764893
1560369957.4456942,29.3,5.721116065979004
1560369957.6206114,29.3,5.912886381149292
1560369957.8124557,29.7,6.120978116989136
1560369958.0204694,29.7,6.296708345413208
1560369958.1963007,29.7,6.472625732421875
1560369958.3721788,29.7,6.648521900177002
1560369958.548109,29.7,6.824530839920044
1560369958.7241008,29.7,7.000532627105713
1560369958.9000595,30.0,7.176546096801758
1560369959.076291,30.0,7.368485689163208
1560369959.268012,30.0,7.560294151306152
1560369959.4610043,30.0,7.752303838729858
1560369959.6571522,30.0,7.944143056869507
1560369959.8470008,30.3,8.168099164962769
1560369960.0676234,30.3,8.3279869556427
1560369960.2275167,30.3,8.503797054290771
1560369960.4034297,30.3,8.679729700088501
1560369960.579329,30.3,8.85564136505127
1560369960.755782,30.3,9.047568798065186
1560369960.9470978,30.6,9.23952031135559
1560369961.1390247,30.6,9.415420770645142
1560369961.3150787,30.6,9.59153151512146
1560369961.4910178,30.6,9.783318758010864
1560369961.6828864,30.6,9.97550916671753
1560369961.8759577,30.6,10.151322364807129
1560369962.0507882,30.6,10.343169689178467
1560369962.2429686,30.9,10.535192012786865
1560369962.4347365,30.9,10.727029800415039
1560369962.626587,30.9,10.902835130691528
1560369962.8024602,30.9,11.078716516494751
1560369962.9782472,30.9,11.254653692245483
1560369963.1541703,30.9,11.430629014968872
1560369963.3301058,31.1,11.65450143814087
1560369963.5541387,31.1,11.830500364303589
1560369963.7300012,31.1,12.022372007369995
1560369963.922104,31.1,12.202529907226562
1560369964.102215,31.1,12.374463081359863
1560369964.2739353,31.1,12.55031442642212
1560369964.4499168,31.4,12.726264238357544
1560369964.6259284,31.4,12.91819977760315
1560369964.8177507,31.4,13.093947172164917
1560369964.9935417,31.4,13.269905090332031
1560369965.1694827,31.4,13.445785522460938
1560369965.3453286,31.6,13.653686285018921
1560369965.553122,31.6,13.829859018325806
1560369965.7294421,31.6,14.008926630020142
1560369965.9086194,31.6,14.19809889793396
1560369966.147122,31.6,14.453386068344116
1560369966.3528566,31.6,14.645341396331787
1560369966.5449336,31.6,14.82202935218811
1560369966.7220998,31.9,15.04516053199768
1560369966.9449906,31.9,15.23711895942688
1560369967.1370234,31.9,15.429089784622192
1560369967.3287096,31.9,15.608072280883789
1560369967.5077317,31.9,15.781246900558472
1560369967.6810687,31.9,15.94107460975647
1560369967.840726,32.2,16.116947174072266
1560369968.0165937,32.2,16.292681455612183
1560369968.1923065,32.2,16.46859359741211
1560369968.3682084,32.2,16.66049838066101
1560369968.56,32.2,16.836485862731934
1560369968.7362118,32.2,17.00182795524597
1560369968.901411,32.4,17.188642501831055
1560369969.0881355,32.4,17.34848427772522
1560369969.2498558,32.4,17.540359020233154
1560369969.439983,32.4,17.732275009155273
1560369969.632011,32.4,17.908018827438354
1560369969.8075523,32.7,18.116092443466187
1560369970.0156631,32.7,18.307939767837524
1560369970.2077017,32.7,18.483877897262573
1560369970.3837361,32.7,18.64375877380371
1560369970.5434272,32.7,18.851644039154053
1560369970.7510543,32.7,19.027508974075317
1560369970.9269228,32.7,19.219523668289185
1560369971.118973,32.7,19.402772188186646
1560369971.302539,33.0,19.57153820991516
1560369971.470941,33.0,19.731441974639893
1560369971.6310177,33.0,19.907191276550293
1560369971.8067667,33.0,20.08313775062561
1560369971.9827037,33.0,20.259031772613525
1560369972.1586235,33.0,20.434943675994873
1560369972.3343322,33.2,20.626901865005493
1560369972.5262952,33.2,20.787124633789062
1560369972.6865842,33.2,20.978942394256592
1560369972.8783457,33.2,21.170758485794067
1560369973.0701985,33.2,21.362881898880005
1560369973.2623496,33.5,21.554652214050293
1560369973.4541903,33.5,21.714646100997925
1560369973.6142738,33.5,21.890255451202393
1560369973.7901623,33.5,22.066261768341064
1560369973.9659996,33.5,22.25818705558777
1560369974.1576567,33.5,22.434188842773438
1560369974.3336194,33.7,22.64208698272705
1560369974.5416305,33.7,22.817995309829712
1560369974.7173727,33.7,23.00996232032776
1560369974.9094708,33.7,23.186148643493652
1560369975.0856082,33.7,23.39447569847107
1560369975.2976346,33.7,23.57001781463623
1560369975.4695983,33.7,23.72985529899597
1560369975.6295302,34.0,23.93785071372986
1560369975.8375397,34.0,24.1136417388916
1560369976.0133617,34.0,24.30546236038208
1560369976.2054949,34.0,24.481294631958008
1560369976.380782,34.0,24.673246383666992
1560369976.5728376,34.0,24.849119186401367
1560369976.748542,34.3,25.05708146095276
1560369976.9564838,34.3,25.233006954193115
1560369977.1324515,34.3,25.40895104408264
1560369977.3084276,34.3,25.600894451141357
1560369977.5003963,34.3,25.777000427246094
1560369977.6764507,34.3,25.969017028808594
1560369977.8684723,34.5,26.14485740661621
1560369978.0485501,34.5,26.336728811264038
1560369978.2363176,34.5,26.51265859603882
1560369978.4122407,34.5,26.704379558563232
1560369978.6038284,34.5,26.88035225868225
1560369978.7800283,34.8,27.05628228187561
1560369978.9558475,34.8,27.248220920562744
1560369979.147664,34.8,27.408175706863403
1560369979.3076618,34.8,27.58444571495056
1560369979.4839373,34.8,27.792197704315186
1560369979.691607,34.8,27.968120336532593
1560369979.8675802,34.8,28.160011529922485
1560369980.059732,35.1,28.3679621219635
1560369980.26737,35.1,28.559922695159912
1560369980.4593394,35.1,28.735806941986084
1560369980.6355343,35.1,28.927736043930054
1560369980.8272974,35.1,29.103474617004395
1560369981.0030391,35.1,29.29537606239319
1560369981.19497,35.4,29.48732042312622
1560369981.3868973,35.4,29.66319227218628
1560369981.562704,35.4,29.855122089385986
1560369981.75471,35.4,30.03102946281433
1560369981.9308107,35.4,30.222965002059937
1560369982.1226704,35.4,30.400200366973877
1560369982.2995977,35.6,30.591144800186157
1560369982.4906518,35.6,30.767057180404663
1560369982.6665869,35.6,30.92678928375244
1560369982.827027,35.6,31.11881446838379
1560369983.0183372,35.6,31.29450488090515
1560369983.1940403,35.6,31.48644781112671
1560369983.3860204,35.9,31.67834973335266
1560369983.5778813,35.9,31.854318618774414
1560369983.753868,35.9,32.04621338844299
1560369983.9457755,35.9,32.254090547561646
1560369984.1539292,35.9,32.43005895614624
1560369984.3300662,35.9,32.606003761291504
1560369984.505735,35.9,32.80511665344238
1560369984.70464,35.8,32.990036487579346
1560369984.889491,35.8,33.16611909866333
1560369985.065605,35.8,33.341909646987915
1560369985.2416823,35.8,33.533780574798584
1560369985.4335787,35.8,33.70968723297119
1560369985.609238,35.8,33.86948776245117
1560369985.7691364,36.5,34.06136345863342
1560369985.9609473,36.5,34.25326585769653
1560369986.1527114,36.5,34.44526696205139
1560369986.3447685,36.5,34.6211621761322
1560369986.520865,36.5,34.79963803291321
1560369986.6991677,36.8,35.005104303359985
1560369986.9050424,36.8,35.165289640426636
1560369987.0647476,36.8,35.357107639312744
1560369987.2566478,36.8,35.54901051521301
1560369987.448795,36.8,35.74099683761597
1560369987.640687,36.8,35.916873931884766
1560369987.8164537,37.0,36.124810218811035
1560369988.0244105,37.0,36.30059742927551
1560369988.2001925,37.0,36.46051478385925
1560369988.3603501,37.0,36.652405738830566
