#Procedure: <__main__.tempProcedure>
#Parameters:
#	Hold Time: 1 min
#	Ramp Time: 1 min
#	Sample Name: undefined
#	Save Directory: \junk
#	Set Temperature: 40 C
#Data:
global_time,temperature,heating_time
1560363271.6383007,35.0,1.37190842628479
1560363273.0608478,35.0,1.771745204925537
1560363273.4602957,35.0,2.1873698234558105
1560363273.8759074,35.0,2.587503433227539
1560363274.2760003,32.3,2.9871461391448975
1560363274.6755843,32.3,3.386847972869873
1560363275.0755246,34.9,3.8027753829956055
1560363275.4912114,34.9,4.2027809619903564
1560363275.8912535,34.9,4.602505207061768
1560363276.2909734,34.8,5.002276659011841
1560363276.6907377,34.8,5.418112277984619
1560363277.1065714,34.8,5.833768606185913
1560363277.5223157,34.8,6.23909854888916
1560363277.9275303,34.8,6.639070987701416
1560363278.327651,33.3,7.065236806869507
1560363278.753861,33.3,7.465011358261108
1560363279.1535153,33.3,7.86487340927124
1560363279.5534117,34.7,8.248755693435669
