#Procedure: <__main__.tempProcedure>
#Parameters:
#	Hold Time: 1 min
#	Ramp Time: 1 min
#	Sample Name: undefined
#	Save Directory: \junk
#	Set Temperature: 20 C
#Data:
global_time,temperature,heating_time
1560369471.1139877,41.6,0.14368295669555664
1560369471.307985,41.6,0.31972575187683105
1560369471.48402,41.6,0.4955556392669678
1560369471.6599183,41.6,0.6716678142547607
1560369471.836025,41.6,0.8473646640777588
1560369472.011901,41.6,1.0392718315124512
1560369472.2037294,41.5,1.2473654747009277
1560369472.4118614,41.5,1.4391109943389893
1560369472.6035461,41.5,1.615039587020874
1560369472.7794032,41.5,1.7909719944000244
1560369472.9552722,41.5,1.9827866554260254
1560369473.1470556,41.5,2.1908316612243652
1560369473.35511,41.5,2.366811990737915
1560369473.531302,41.5,2.5428006649017334
1560369473.7073452,41.5,2.718881607055664
1560369473.8832066,41.5,2.9267234802246094
1560369474.0912492,41.5,3.1186325550079346
1560369474.2829497,41.5,3.3107266426086426
1560369474.4750612,41.4,3.502579689025879
1560369474.6678772,41.4,3.694457769393921
1560369474.8587015,41.4,3.870399236679077
1560369475.0348592,41.4,4.046133518218994
1560369475.2104702,41.4,4.222085952758789
1560369475.3867958,41.4,4.413959980010986
1560369475.578268,41.3,4.621888875961304
1560369475.7862532,41.3,4.7978386878967285
1560369475.9623432,41.3,4.973839044570923
1560369476.138111,41.3,5.138602018356323
1560369476.3031209,41.3,5.309899091720581
1560369476.4753215,41.3,5.5018017292022705
1560369476.6660993,41.3,5.677677869796753
1560369476.842141,41.3,5.853657007217407
1560369477.018058,41.3,6.029356002807617
1560369477.1936965,41.3,6.1893150806427
1560369477.353884,41.3,6.365262508392334
1560369477.5295544,41.3,6.559022665023804
1560369477.7235296,41.2,6.749737024307251
1560369477.914228,41.2,6.925371170043945
1560369478.0899618,41.2,7.1011717319488525
1560369478.2664182,41.2,7.2770116329193115
1560369478.4415479,41.2,7.469023704528809
1560369478.6334405,41.2,7.660933017730713
1560369478.8253462,41.2,7.836673021316528
1560369479.0011427,41.1,8.044623613357544
1560369479.209097,41.1,8.204563856124878
1560369479.3689668,41.1,8.380534410476685
1560369479.544787,41.1,8.545585632324219
1560369479.7100933,41.1,8.716678619384766
1560369479.881034,41.1,8.908594608306885
1560369480.0743806,41.1,9.084425210952759
1560369480.250271,41.1,9.27627182006836
1560369480.440589,41.1,9.452234983444214
1560369480.616884,41.1,9.627922534942627
1560369480.792612,41.1,9.803932666778564
1560369480.9683883,41.1,9.995795965194702
1560369481.160063,41.0,10.156547546386719
1560369481.3210065,41.0,10.335079431533813
1560369481.4996989,41.0,10.523844242095947
1560369481.688144,41.0,10.699950218200684
1560369481.8644042,41.0,10.875625610351562
1560369482.0405698,40.9,11.083537817001343
1560369482.2501554,40.9,11.259502172470093
1560369482.4237955,40.9,11.435218572616577
1560369482.5996196,40.9,11.627177953720093
1560369482.7915382,40.9,11.835093975067139
1560369482.99957,40.9,12.011049032211304
1560369483.1754572,40.9,12.186957836151123
1560369483.351196,40.9,12.36302137374878
1560369483.527318,40.9,12.523060083389282
