#Procedure: <__main__.tempProcedure>
#Parameters:
#	Measurement Delay: 0.5 s
#	Measurement Duration: 600 s
#	Sample Name: undefined
#	Save Directory: .\junk
#	Set Ramp Rate: 500
#	Set Temperature: 50 C
#Data:
datetime,temperature,heating_time
1560352235.15835,29.3,0.8627815246582031
1560352236.5219648,29.3,1.7115533351898193
1560352237.3707094,32.7,2.5737054347991943
1560352238.2328756,36.9,3.4216108322143555
1560352239.0807667,38.0,4.290970087051392
1560352239.9505618,38.4,5.148708343505859
1560352240.8078806,38.4,5.99640417098999
1560352241.655555,38.6,6.843918800354004
1560352242.5033243,38.8,7.708647966384888
1560352243.367824,39.0,8.571035146713257
1560352244.2301235,39.0,9.404740571975708
1560352245.0640793,39.2,10.266573667526245
1560352245.9254646,39.3,11.130038976669312
1560352246.788817,39.5,11.993534326553345
1560352247.6540618,39.5,12.857253551483154
1560352248.5163937,39.6,13.710438251495361
1560352249.3695881,39.7,14.568359851837158
1560352250.2276552,39.8,15.415968894958496
1560352251.075073,39.8,16.24774408340454
1560352251.906925,39.9,17.095912218093872
1560352252.755307,40.0,17.94288682937622
1560352253.602071,40.1,18.774476289749146
1560352254.4336905,40.1,19.62231969833374
1560352255.281469,40.1,20.46998906135559
1560352256.1288073,40.2,21.317564010620117
1560352256.976827,40.3,22.16499161720276
1560352257.8242197,40.4,23.012702226638794
1560352258.672094,40.4,23.84443759918213
1560352259.5035598,40.4,24.67615008354187
1560352260.3353148,40.5,25.523594617843628
1560352261.182784,40.6,26.37116241455078
1560352262.030285,40.6,27.250957012176514
1560352262.910197,40.6,28.09852695465088
1560352263.757676,40.7,28.930161952972412
1560352264.588837,40.7,29.761749982833862
1560352265.420903,40.8,30.625497817993164
