#Procedure: <__main__.tempProcedure>
#Parameters:
#	Measurement Delay: 0.1 s
#	Measurement Duration: 600 s
#	Sample Name: undefined
#	Save Directory: .\junk
#	Set Ramp Rate: 500
#	Set Temperature: 40 C
#Data:
datetime,temperature,heating_time
1560352266.6685247,40.8,0.8423333168029785
1560352267.611303,40.8,1.2741038799285889
1560352268.0440292,40.5,1.705946683883667
1560352268.474823,40.5,2.1379802227020264
1560352268.9068494,40.2,2.6175642013549805
1560352269.3865774,40.2,3.0653910636901855
1560352269.8343856,40.2,3.513298511505127
1560352270.2820938,39.8,3.961217164993286
1560352270.7301428,39.8,4.408868789672852
1560352271.1782768,39.5,4.85647439956665
1560352271.6255577,39.5,5.3206071853637695
1560352272.089552,39.5,5.7684006690979
1560352272.537293,39.2,6.216080188751221
1560352272.9852438,39.2,6.647796869277954
1560352273.4171474,38.9,7.079648733139038
1560352273.8512642,38.9,7.527502536773682
1560352274.2963755,38.9,7.959482431411743
1560352274.7284021,38.7,8.391340732574463
1560352275.1603384,38.7,8.838969469070435
1560352275.6079948,38.4,9.270786046981812
1560352276.0398798,38.4,9.702541589736938
1560352276.4714332,38.4,10.134574890136719
1560352276.903553,38.2,10.566365242004395
1560352277.3352718,38.2,11.02990198135376
1560352277.7988622,38.0,11.493800401687622
1560352278.262912,38.0,11.941836833953857
1560352278.710724,38.0,12.389517545700073
1560352279.1585047,37.8,12.853129625320435
1560352279.622153,37.8,13.300959587097168
1560352280.0698483,37.6,13.748985290527344
1560352280.5179038,37.6,14.212665319442749
1560352280.9816453,37.6,14.644350051879883
1560352281.4132597,37.1,15.076253652572632
1560352281.8460996,37.1,15.540132999420166
1560352282.309467,36.5,15.987895250320435
1560352282.756905,36.5,16.435577392578125
1560352283.2045767,36.2,16.89941906929016
1560352283.668464,36.2,17.363466262817383
1560352284.1323583,36.2,17.81096339225769
1560352284.5799217,35.9,18.258838653564453
1560352285.0278559,35.9,18.738805055618286
1560352285.507685,35.9,19.186600923538208
1560352285.9555717,35.6,19.634272813796997
1560352286.4032574,35.6,20.08208203315735
1560352286.8560975,35.4,20.53006148338318
1560352287.2989385,35.4,20.978654384613037
1560352287.7477326,35.3,21.4573335647583
1560352288.2267046,35.3,21.905203819274902
1560352288.6742249,35.3,22.35316562652588
1560352289.1220784,35.3,22.803104639053345
1560352289.5721405,35.3,23.26454758644104
1560352290.0344138,35.2,23.728568077087402
