#Procedure: <__main__.tempProcedure>
#Parameters:
#	Measurement Duration: 180 s
#	Ramp Rate: 999
#	Sample Name: ramp_rate
#	Save Directory: \calib
#	Set Temperature: 30 C
#Data:
datetime,temperature,heating_time
1560354895.8789568,37.6,0.9803962707519531
1560354896.9097838,37.6,1.399592399597168
1560354897.3289332,37.6,1.803710699081421
1560354897.7330937,37.6,2.199404001235962
1560354898.128857,37.6,2.6027348041534424
1560354898.5323646,37.4,3.0027146339416504
1560354898.9326108,37.4,3.3985471725463867
1560354899.3297632,37.1,3.795545816421509
1560354899.7250168,37.1,4.202701568603516
1560354900.1320012,37.1,4.595886945724487
1560354900.525324,37.0,5.001335859298706
1560354900.9835935,37.0,5.4425342082977295
1560354901.372034,36.8,5.858281135559082
1560354901.7876759,36.8,6.258163928985596
1560354902.1877162,36.8,6.658019542694092
1560354902.587565,36.6,7.089779376983643
1560354903.0191703,36.6,7.4737420082092285
1560354903.403191,36.6,7.8734290599823
1560354903.8028946,36.4,8.273309230804443
1560354904.2027194,36.4,8.673188924789429
1560354904.6025746,36.4,9.072975873947144
1560354905.0023532,36.3,9.472881317138672
1560354905.4023607,36.3,9.873048543930054
1560354905.8030345,36.2,10.288558959960938
1560354906.2179482,36.2,10.672384977340698
1560354906.6019242,36.2,11.072245836257935
1560354907.0016806,36.2,11.456024885177612
1560354907.385466,36.0,11.8558828830719
1560354907.7854595,36.0,12.255754947662354
1560354908.1852903,35.9,12.793724536895752
