#Procedure: <__main__.tempProcedure>
#Parameters:
#	Measurement Duration: 180 s
#	Ramp Rate: 50
#	Sample Name: ramp_rate
#	Save Directory: \calib
#	Set Temperature: 40 C
#Data:
datetime,temperature,heating_time
1560354715.6740644,27.5,0.9393613338470459
1560354716.6638792,27.5,1.3392202854156494
1560354717.0637414,27.8,1.7229950428009033
1560354717.4477623,27.8,2.1227760314941406
1560354717.8526154,27.8,2.5227370262145996
1560354718.2480636,29.3,2.9225287437438965
1560354718.646928,29.3,3.322413206100464
1560354719.0493138,30.3,3.738145112991333
1560354719.4626486,30.3,4.121988534927368
1560354719.8465438,30.3,4.521770715713501
1560354720.249296,30.3,4.921557903289795
1560354720.6464164,30.9,5.321398973464966
1560354721.0458496,30.9,5.705000638961792
1560354721.429524,31.3,6.121045827865601
1560354721.847746,31.3,6.50469708442688
1560354722.229185,31.3,6.904496192932129
1560354722.628975,31.5,7.288421392440796
1560354723.0129962,31.5,7.6912171840667725
1560354723.4157355,31.7,8.104314088821411
1560354723.828852,31.7,8.50397515296936
1560354724.2285821,31.7,8.919990539550781
1560354724.6469605,31.7,9.319822788238525
1560354725.045525,31.9,9.719638347625732
1560354725.4461956,31.9,10.119469404220581
1560354725.8461888,32.0,10.535285711288452
1560354726.2625904,32.0,10.919146537780762
1560354726.6439705,32.0,11.318955898284912
1560354727.0450573,32.1,11.702826499938965
1560354727.4274437,32.1,12.10240888595581
1560354727.8269901,32.1,12.502258062362671
1560354728.226874,32.2,12.902105569839478
1560354728.6266322,32.2,13.334126710891724
1560354729.0586612,32.2,13.733973979949951
1560354729.458483,32.4,14.133752346038818
1560354729.8603678,32.4,14.533624410629272
1560354730.2581336,32.4,14.949477910995483
1560354730.674013,32.4,15.33327579498291
1560354731.0577898,32.4,15.733130693435669
1560354731.457656,32.5,16.13298535346985
1560354731.8575218,32.5,16.532816886901855
1560354732.2572985,32.5,16.932676076889038
1560354732.657318,32.6,17.332479238510132
1560354733.0578516,32.6,17.73235034942627
1560354733.4575157,32.6,18.132183074951172
1560354733.8567193,32.7,18.516003131866455
1560354734.240552,32.7,18.91583514213562
1560354734.640586,32.7,19.315665006637573
1560354735.0403054,32.7,19.715487003326416
1560354735.4400609,32.7,20.115365266799927
1560354735.8399754,32.8,20.531049966812134
1560354736.2582963,32.8,20.947001457214355
1560354736.6715012,32.8,21.346948862075806
1560354737.0715117,32.8,21.730692625045776
1560354737.4551935,32.8,22.13051438331604
1560354737.855131,32.8,22.514188051223755
1560354738.2387908,32.9,22.91419267654419
1560354738.6389036,32.9,23.314024686813354
1560354739.0385838,32.9,23.71388530731201
1560354739.4384918,33.0,24.113731384277344
1560354739.8383715,33.0,24.513561964035034
1560354740.2384439,33.0,24.94540762901306
1560354740.6699045,33.0,25.34523105621338
1560354741.0697222,33.0,25.729106187820435
1560354741.4537072,33.1,26.12890625
1560354741.8556585,33.1,26.54473304748535
1560354742.2692535,33.1,26.944389820098877
1560354742.6688998,33.1,27.344383716583252
1560354743.0689318,33.1,27.74428391456604
1560354743.468763,33.1,28.144116401672363
1560354743.8686213,33.2,28.543960094451904
1560354744.268453,33.2,28.943694353103638
1560354744.668201,33.2,29.359597206115723
1560354745.0841246,33.2,29.759419679641724
1560354745.4841907,33.2,30.159380435943604
1560354745.8838747,33.2,30.559107303619385
1560354746.2835922,33.2,30.9589421749115
1560354746.6834316,33.2,31.358771085739136
1560354747.083287,33.3,31.798152446746826
1560354747.522718,33.3,32.19741678237915
1560354747.921976,33.3,32.59804558753967
1560354748.322614,33.3,32.995402336120605
1560354748.71986,33.3,33.40581655502319
1560354749.1302712,33.4,33.83753252029419
1560354749.5619826,33.4,34.23740577697754
1560354749.9619503,33.4,34.63720941543579
1560354750.3618484,33.4,35.03704881668091
1560354750.7617202,33.4,35.43686819076538
1560354751.1616237,33.4,35.83673453330994
1560354751.5617542,33.5,36.23655891418457
1560354751.961133,33.5,36.63637113571167
1560354752.3610146,33.5,37.03623962402344
1560354752.7607698,33.5,37.43605995178223
1560354753.160716,33.5,37.835904359817505
1560354753.5604725,33.6,38.26762318611145
1560354753.9922507,33.6,38.66749453544617
1560354754.3921113,33.6,39.067254066467285
1560354754.791976,33.6,39.467175006866455
1560354755.191816,33.6,39.8509624004364
1560354755.57548,33.6,40.250802755355835
1560354755.975396,33.6,40.65065336227417
1560354756.3752217,33.6,41.05044507980347
1560354756.774977,33.6,41.45029163360596
1560354757.174993,33.7,41.85009169578552
