#Procedure: <__main__.tempProcedure>
#Parameters:
#	Measurement Delay: 0.05 s
#	Measurement Duration: 60 s
#	Ramp Rate: 300
#	Sample Name: ramp_rate
#	Save Directory: \calib
#	Set Temperature: 40 C
#Data:
datetime,temperature,heating_time
1560353229.159848,31.0,0.9174814224243164
1560353230.1286578,31.0,1.3227264881134033
1560353230.533493,31.0,1.7231087684631348
1560353230.9334497,31.5,2.147048234939575
1560353231.3573842,31.5,2.5469107627868652
1560353231.7572713,31.5,2.9467289447784424
1560353232.1571138,32.2,3.346647024154663
1560353232.5568264,32.2,3.746350049972534
1560353232.9567301,32.2,4.146247863769531
1560353233.3565328,32.7,4.578071355819702
1560353233.7884557,32.7,4.977922677993774
1560353234.1883304,32.7,5.377716779708862
1560353234.588424,33.1,5.761602401733398
1560353234.9720128,33.1,6.161426782608032
1560353235.3717735,33.3,6.577267408370972
1560353235.787619,33.3,6.977123737335205
1560353236.1873727,33.3,7.360976457595825
1560353236.5714107,33.5,7.760736465454102
1560353236.9712186,33.5,8.160609722137451
1560353237.3708923,33.5,8.56045126914978
1560353237.7708979,33.7,8.976228713989258
1560353238.1865284,33.7,9.37604570388794
1560353238.5864737,33.7,9.775858879089355
1560353238.9862123,33.8,10.175613403320312
1560353239.3858604,33.8,10.575552463531494
1560353239.7859159,33.8,10.975349426269531
1560353240.185779,33.9,11.375258445739746
1560353240.5856645,33.9,11.775131940841675
1560353240.9854102,34.0,12.190987825393677
1560353241.4014819,34.0,12.574776411056519
1560353241.7885714,34.0,12.975590467453003
1560353242.1859293,34.0,13.35847020149231
1560353242.5687892,34.1,13.758298635482788
1560353242.968755,34.1,14.158121585845947
1560353243.3685653,34.2,14.558012247085571
1560353243.7684503,34.2,14.941856622695923
1560353244.1522005,34.2,15.341591119766235
1560353244.551899,34.3,15.743602991104126
1560353244.9557645,34.3,16.142465829849243
1560353245.3527257,34.4,16.573077917099
1560353245.783409,34.4,16.972907066345215
1560353246.1833866,34.4,17.372729301452637
1560353246.5831814,34.4,17.772610187530518
1560353246.9829977,34.4,18.172492265701294
1560353247.38278,34.4,18.572272300720215
1560353247.7827191,34.5,18.988100051879883
1560353248.1984766,34.5,19.372131824493408
1560353248.5830398,34.5,19.77170181274414
1560353248.9820516,34.5,20.171562910079956
1560353249.3820488,34.5,20.57142162322998
1560353249.7816632,34.6,20.98729681968689
1560353250.1976247,34.6,21.38710117340088
1560353250.5975134,34.6,21.80463433265686
1560353251.0152512,34.6,22.202773809432983
1560353251.413064,34.6,22.589605808258057
1560353251.8000102,34.6,22.98644995689392
1560353252.1967525,34.7,23.41846489906311
1560353252.6287253,34.7,23.81836771965027
1560353253.0287244,34.7,24.217944622039795
1560353253.4283063,34.7,24.617987632751465
1560353253.828377,34.7,25.017802953720093
1560353254.2280831,34.7,25.433648347854614
1560353254.6441221,34.7,25.83354425430298
1560353255.0455127,34.7,26.249222993850708
1560353255.4615986,34.7,26.649171829223633
1560353255.859448,34.8,27.04911994934082
1560353256.2594316,34.8,27.448763132095337
1560353256.6590536,34.8,27.864734649658203
1560353257.0750146,34.8,28.264561414718628
1560353257.4751062,34.8,28.66434359550476
1560353257.874583,34.9,29.06429696083069
1560353258.2745428,34.9,29.464027881622314
1560353258.6743007,34.9,29.895743370056152
1560353259.1061943,34.9,30.295745134353638
1560353259.5060816,34.9,30.695546865463257
1560353259.905887,34.9,31.095368146896362
1560353260.3058026,34.9,31.47924566268921
1560353260.6894834,34.9,31.87911868095398
1560353261.0893662,35.0,32.313740730285645
1560353261.5240855,35.0,32.712395668029785
1560353261.9227746,35.0,33.11277961730957
1560353262.3230162,35.0,33.51119804382324
1560353262.7217822,35.0,33.91498327255249
1560353263.1251814,35.0,34.32592988014221
1560353263.5361388,35.0,34.725725412368774
1560353263.9359562,35.0,35.12561798095703
1560353264.3362184,35.0,35.52534031867981
1560353264.7359521,35.1,35.91177725791931
1560353265.1219306,35.1,36.31502342224121
1560353265.5254235,35.1,36.72498941421509
1560353265.9352615,35.1,37.12478446960449
1560353266.3353915,35.1,37.52465534210205
1560353266.7348845,35.1,37.92447471618652
1560353267.1349375,35.1,38.32431674003601
1560353267.5345316,35.1,38.708369970321655
1560353267.918714,35.2,39.11045503616333
1560353268.3206909,35.2,39.52466654777527
1560353268.734981,35.2,39.92366576194763
1560353269.1338797,35.2,40.323548793792725
1560353269.5337436,35.2,40.72337341308594
1560353269.933677,35.2,41.139111280441284
1560353270.3494549,35.2,41.53894853591919
1560353270.7492697,35.2,41.938679695129395
1560353271.1490486,35.3,42.33859086036682
1560353271.5490818,35.3,42.738547563552856
1560353271.9490378,35.3,43.13833045959473
1560353272.348554,35.3,43.53813290596008
1560353272.7483244,35.3,43.969929695129395
1560353273.180154,35.3,44.36979937553406
1560353273.5801935,35.3,44.75360608100891
1560353273.9639328,35.3,45.15347981452942
1560353274.3638194,35.3,45.58522343635559
1560353274.7955914,35.3,45.98510718345642
1560353275.195487,35.3,46.3847770690918
1560353275.5952363,35.4,46.784828901290894
1560353275.9953616,35.4,47.184587717056274
1560353276.3953626,35.4,47.584439754486084
1560353276.7948537,35.4,47.9682822227478
