#Procedure: <__main__.tempProcedure>
#Parameters:
#	Measurement Delay: 0.05 s
#	Measurement Duration: 60 s
#	Ramp Rate: 200
#	Sample Name: ramp_rate
#	Save Directory: \calib
#	Set Temperature: 40 C
#Data:
datetime,temperature,heating_time
1560353108.5881016,30.1,0.9617466926574707
1560353109.6004436,30.1,1.362600564956665
1560353110.0009654,30.2,1.7614381313323975
1560353110.3999033,30.2,2.1612932682037354
1560353110.7997139,30.9,2.578988790512085
1560353111.2179523,30.9,2.960806369781494
1560353111.5992393,30.9,3.3606607913970947
1560353111.9991868,31.5,3.7444839477539062
1560353112.3829956,31.5,4.144241571426392
1560353112.7828152,31.5,4.544119358062744
1560353113.182597,32.0,4.959972381591797
1560353113.598576,32.0,5.343813896179199
1560353113.9823656,32.0,5.743621349334717
1560353114.3820791,32.3,6.127439737319946
1560353114.7659655,32.3,6.527337074279785
1560353115.1658728,32.3,6.927179336547852
1560353115.565782,32.5,7.326989412307739
1560353115.965395,32.5,7.726938486099243
1560353116.3655012,32.7,8.1266770362854
1560353116.765149,32.7,8.52652382850647
1560353117.16512,32.7,8.926413536071777
1560353117.5650759,32.8,9.326223373413086
1560353117.9647183,32.8,9.726043224334717
1560353118.3648658,32.8,10.109952688217163
1560353118.7483456,33.0,10.509700298309326
1560353119.1483378,33.0,10.895912408828735
1560353119.5344157,33.0,11.295068502426147
1560353119.9334776,33.0,11.693847179412842
1560353120.332355,33.0,12.08480167388916
1560353120.723334,33.1,12.494864463806152
1560353121.1332693,33.1,12.882665157318115
1560353121.5211926,33.1,13.279200553894043
1560353121.9176226,33.1,13.663872718811035
1560353122.3026667,33.2,14.063770294189453
1560353122.7025375,33.2,14.460499286651611
1560353123.0994995,33.3,14.8825523853302
1560353123.5210545,33.3,15.291910409927368
1560353123.9304147,33.3,15.693434238433838
1560353124.331844,33.4,16.092156887054443
1560353124.7306824,33.4,16.49142622947693
1560353125.1298485,33.4,16.891170024871826
1560353125.5297387,33.4,17.295707941055298
1560353125.9341307,33.4,17.706918716430664
1560353126.3453193,33.4,18.09380269050598
1560353126.732309,33.5,18.491307497024536
1560353127.1300557,33.5,18.874711751937866
1560353127.513309,33.5,19.292646884918213
1560353127.9311554,33.5,19.690122365951538
1560353128.328673,33.5,20.090387105941772
1560353128.7289221,33.6,20.493586540222168
1560353129.1320817,33.6,20.895102977752686
1560353129.5334988,33.6,21.289374113082886
1560353129.9277556,33.6,21.693214893341064
1560353130.3317354,33.6,22.120956659317017
1560353130.7595296,33.6,22.520777463912964
1560353131.1594126,33.7,22.920679330825806
1560353131.559054,33.7,23.320507764816284
1560353131.9589565,33.7,23.73636221885681
1560353132.3748708,33.7,24.120179414749146
1560353132.7589648,33.7,24.51994299888611
1560353133.1585357,33.8,24.919813871383667
1560353133.5584788,33.8,25.319615602493286
1560353133.9581363,33.8,25.71953582763672
1560353134.358238,33.8,26.10343885421753
1560353134.7418332,33.8,26.51918363571167
1560353135.157567,33.8,26.91895627975464
1560353135.557337,33.8,27.31881618499756
