#Procedure: <__main__.tempProcedure>
#Parameters:
#	Measurement Delay: 0.05 s
#	Measurement Duration: 180 s
#	Ramp Rate: 100
#	Sample Name: ramp_rate
#	Save Directory: \calib
#	Set Temperature: 20 C
#Data:
datetime,temperature,heating_time
1560352854.0099466,33.4,0.9296166896820068
1560352854.9900553,33.4,1.34712553024292
1560352855.4074447,33.4,1.7292122840881348
1560352855.7895367,33.3,2.1289966106414795
1560352856.189261,33.3,2.5128846168518066
1560352856.5733223,33.2,2.9287240505218506
1560352856.9889867,33.2,3.3125627040863037
1560352857.3728607,33.2,3.712320327758789
1560352857.7726414,33.1,4.112225294113159
1560352858.1724927,33.1,4.512059450149536
1560352858.5723243,33.1,4.911855220794678
1560352858.9721575,33.0,5.3116796016693115
1560352859.3720205,33.0,5.711556434631348
1560352859.7718902,33.0,6.111359596252441
1560352860.1717386,32.9,6.4952168464660645
1560352860.5555224,32.9,6.8950910568237305
1560352860.9553907,32.9,7.294847726821899
1560352861.355267,32.8,7.694677114486694
1560352861.7552345,32.8,8.094528198242188
1560352862.154787,32.7,8.510337591171265
1560352862.5706604,32.7,8.894146919250488
1560352862.9547546,32.7,9.294040441513062
1560352863.3544447,32.6,9.677882194519043
1560352863.7383971,32.6,10.077789306640625
1560352864.140849,32.6,10.47762131690979
1560352864.537881,32.5,10.877439737319946
1560352864.9380822,32.5,11.261696815490723
1560352865.3220453,32.5,11.661107540130615
1560352865.7216287,32.5,12.061191082000732
1560352866.1215599,32.5,12.444910287857056
1560352866.5052235,32.4,12.860825777053833
1560352866.9211738,32.4,13.260520935058594
1560352867.3207705,32.4,13.660618305206299
1560352867.7209692,32.3,14.06079649925232
1560352868.121185,32.3,14.46001386642456
1560352868.5203812,32.3,14.861048221588135
1560352868.9213202,32.3,15.291388034820557
1560352869.3520215,32.3,15.691411018371582
1560352869.7519157,32.3,16.0752534866333
1560352870.135777,32.2,16.475103855133057
1560352870.5353324,32.2,16.859211206436157
1560352870.919491,32.2,17.26236581802368
1560352871.3227255,32.1,17.6599383354187
1560352871.7202082,32.1,18.060962438583374
1560352872.1213849,32.1,18.45948052406311
1560352872.5197,32.1,18.858049392700195
1560352872.9182818,32.1,19.260772228240967
1560352873.3211172,32.0,19.673786640167236
1560352873.73404,32.0,20.058826446533203
1560352874.1193166,32.0,20.457460641860962
1560352874.5177867,31.9,20.84145998954773
1560352874.9019318,31.9,21.24150276184082
1560352875.302928,31.9,21.642131090164185
1560352875.702976,31.9,22.02503752708435
1560352876.0853214,31.9,22.424872159957886
1560352876.4851859,31.8,22.864060401916504
1560352876.9244442,31.8,23.26034665107727
1560352877.3205843,31.8,23.661343336105347
1560352877.721586,31.8,24.060140371322632
1560352878.1205013,31.8,24.46170449256897
1560352878.5220342,31.8,24.860960483551025
1560352878.9212148,31.7,25.271493196487427
1560352879.331846,31.7,25.66248893737793
1560352879.7227561,31.7,26.062629461288452
1560352880.123018,31.7,26.461726427078247
1560352880.5219786,31.7,26.85921025276184
1560352880.9195745,31.7,27.270644664764404
1560352881.3312771,31.7,27.670488357543945
1560352881.7310984,31.7,28.08610963821411
1560352882.1464362,31.7,28.486117124557495
1560352882.5463474,31.6,28.8858745098114
1560352882.9460657,31.6,29.285630464553833
1560352883.345985,31.6,29.70148468017578
1560352883.761917,31.6,30.101436614990234
1560352884.1618276,31.6,30.501239776611328
1560352884.5616088,31.5,30.90110993385315
1560352884.9614313,31.5,31.300928831100464
1560352885.3613377,31.5,31.71677565574646
1560352885.7771995,31.5,32.11656832695007
1560352886.1770434,31.5,32.50045585632324
1560352886.5607862,31.5,32.900216579437256
1560352886.9606812,31.5,33.300050497055054
1560352887.3604586,31.5,33.699849367141724
1560352887.7602625,31.4,34.13173174858093
1560352888.1921227,31.4,34.53158187866211
1560352888.5920367,31.4,34.91772818565369
1560352888.9780104,31.4,35.31583118438721
1560352889.3762364,31.4,35.71512484550476
1560352889.7755466,31.4,36.11490559577942
1560352890.1752417,31.3,36.514829874038696
1560352890.575639,31.3,36.930710315704346
1560352890.9910812,31.3,37.31448435783386
1560352891.3749597,31.3,37.71428179740906
1560352891.774757,31.3,38.11542820930481
1560352892.2299154,31.3,38.5941047668457
1560352892.654565,31.3,38.99399518966675
1560352893.0544748,31.3,39.393789291381836
1560352893.454042,31.2,39.79362392425537
1560352893.85994,31.2,40.19346737861633
1560352894.2538302,31.2,40.60929799079895
1560352894.669587,31.2,41.00890135765076
1560352895.069107,31.2,41.424686908721924
1560352895.4848545,31.2,41.824522972106934
1560352895.884782,31.2,42.20862078666687
1560352896.268886,31.2,42.60843753814697
1560352896.6687498,31.1,43.043214082717896
1560352897.1037953,31.1,43.442044496536255
1560352897.5026295,31.1,43.953304290771484
