#Procedure: <__main__.tempProcedure>
#Parameters:
#	Measurement Delay: 0.05 s
#	Measurement Duration: 120 s
#	Ramp Rate: 999
#	Sample Name: ramp_rate
#	Save Directory: \calib
#	Set Temperature: 30 C
#Data:
datetime,temperature,heating_time
1560353925.609918,50.2,0.7630448341369629
1560353926.4237711,50.2,1.178462028503418
1560353926.8388326,50.2,1.5784602165222168
1560353927.2391179,50.2,1.9781913757324219
1560353927.639114,49.9,2.377998113632202
1560353928.0388584,49.9,2.7617604732513428
1560353928.4224823,49.5,3.1779041290283203
1560353928.8387146,49.5,3.5775818824768066
1560353929.2388895,49.5,3.977494955062866
1560353929.6380599,49.2,4.377310276031494
1560353930.0378587,49.2,4.777037143707275
1560353930.4377666,49.2,5.176855087280273
1560353930.8376021,48.8,5.608681678771973
1560353931.2689803,48.8,6.008666276931763
1560353931.6689937,48.8,6.408512115478516
1560353932.0689006,48.5,6.792241811752319
1560353932.4540691,48.5,7.192222356796265
1560353932.852565,48.5,7.591918706893921
1560353933.2522585,48.2,7.99197244644165
1560353933.6525939,48.2,8.391639709472656
1560353934.057659,48.0,8.807567119598389
1560353934.4678216,48.0,9.191463232040405
1560353934.8520348,48.0,9.591373920440674
1560353935.2518284,47.7,10.023038387298584
1560353935.684091,47.7,10.422889471054077
1560353936.0835056,47.7,10.822773694992065
1560353936.4831152,47.4,11.206659078598022
1560353936.8669562,47.4,11.60651683807373
1560353937.2668946,47.4,12.006465435028076
1560353937.6668208,47.2,12.406084775924683
1560353938.0664082,47.2,12.8060302734375
1560353938.466524,47.0,13.221914052963257
1560353938.8821816,47.0,13.605657577514648
1560353939.2660587,47.0,14.005460739135742
1560353939.6657064,47.0,14.389377117156982
1560353940.0497246,46.7,14.789171695709229
1560353940.4495988,46.7,15.188912153244019
1560353940.85052,46.5,15.604874849319458
1560353941.266012,46.5,15.988743782043457
1560353941.652108,46.5,16.388549327850342
1560353942.0508983,46.3,16.804533004760742
1560353942.4652903,46.3,17.204302072525024
1560353942.8650057,46.1,17.620089054107666
1560353943.2804265,46.1,18.00398588180542
1560353943.6644642,46.1,18.403684854507446
1560353944.0639658,46.1,18.80358624458313
1560353944.4640234,45.9,19.203590631484985
