#Procedure: <__main__.tempProcedure>
#Parameters:
#	Measurement Delay: 0.05 s
#	Measurement Duration: 60 s
#	Ramp Rate: 999
#	Sample Name: ramp_rate
#	Save Directory: \calib
#	Set Temperature: 30 C
#Data:
datetime,temperature,heating_time
1560353048.2448325,33.4,0.9459547996520996
1560353049.2411761,33.4,1.3457107543945312
1560353049.6414387,33.4,1.7455816268920898
1560353050.0410016,33.4,2.1454250812530518
1560353050.4406743,33.4,2.5453028678894043
1560353050.840608,33.3,2.9610707759857178
1560353051.2586687,33.3,3.3448686599731445
1560353051.6401448,33.3,3.7446136474609375
1560353052.0398993,33.1,4.12837553024292
1560353052.4237165,33.1,4.528187990188599
1560353052.8234334,33.1,4.928003549575806
1560353053.2233412,33.0,5.327805042266846
1560353053.6230369,33.0,5.727648496627808
1560353054.02289,32.8,6.1436967849731445
1560353054.43895,32.8,6.527292013168335
1560353054.8225787,32.8,6.927181005477905
1560353055.2223682,32.8,7.3120410442352295
1560353055.6073453,32.7,7.711334466934204
1560353056.0066717,32.7,8.111675262451172
1560353056.4069674,32.6,8.512911319732666
1560353056.8085268,32.6,8.92633605003357
1560353057.2216222,32.6,9.328081130981445
1560353057.6233895,32.5,9.725999355316162
1560353058.0213606,32.5,10.125873804092407
1560353058.4210882,32.4,10.541906595230103
1560353058.8371549,32.4,10.925581693649292
1560353059.2208738,32.4,11.325407981872559
1560353059.6206663,32.4,11.725217342376709
1560353060.020547,32.3,12.12503457069397
1560353060.420259,32.3,12.51253867149353
1560353060.8078163,32.2,12.924784183502197
1560353061.2200778,32.2,13.312342643737793
1560353061.6076372,32.2,13.713522672653198
1560353062.0087922,32.1,14.10828447341919
1560353062.4036133,32.1,14.508260726928711
1560353062.8035653,32.1,14.908366441726685
1560353063.2036648,32.0,15.308122158050537
1560353063.6034505,32.0,15.723647117614746
1560353064.0189874,32.0,16.123444080352783
1560353064.4186842,31.9,16.523348331451416
1560353064.8187182,31.9,16.923112869262695
1560353065.2184987,31.9,17.33892321586609
1560353065.6342556,31.9,17.738813161849976
