#Procedure: <__main__.tempProcedure>
#Parameters:
#	Measurement Delay: 0.05 s
#	Measurement Duration: 120 s
#	Ramp Rate: 50
#	Sample Name: ramp_rate
#	Save Directory: \calib
#	Set Temperature: 40 C
#Data:
datetime,temperature,heating_time
1560354335.9287863,29.2,0.9744880199432373
1560354336.953519,29.2,1.3744125366210938
1560354337.3534083,29.2,1.7741577625274658
1560354337.753101,29.3,2.17395281791687
1560354338.152898,29.3,2.5737736225128174
1560354338.5527346,29.3,2.9576878547668457
1560354338.93663,29.6,3.3574273586273193
1560354339.336394,29.6,3.758013963699341
1560354339.737167,29.6,4.1570916175842285
1560354340.136061,29.9,4.556955337524414
1560354340.5359035,29.9,4.95677924156189
1560354340.9357157,30.0,5.388535499572754
1560354341.367625,30.0,5.788487672805786
1560354341.7674432,30.0,6.188291549682617
1560354342.1674724,30.2,6.572136163711548
1560354342.551103,30.2,6.971934795379639
1560354342.9509385,30.2,7.371801137924194
1560354343.3507707,30.4,7.787563800811768
1560354343.7665482,30.4,8.171475887298584
1560354344.1504383,30.4,8.571271419525146
1560354344.5501482,30.5,8.95517110824585
1560354344.9341443,30.5,9.35499620437622
1560354345.3338685,30.5,9.754845142364502
1560354345.733814,30.6,10.15459656715393
1560354346.1335652,30.6,10.554433345794678
1560354346.5334146,30.7,10.95421552658081
1560354346.9330842,30.7,11.354096174240112
1560354347.3331206,30.7,11.753873348236084
1560354347.7327223,30.8,12.153733968734741
1560354348.1325874,30.8,12.553561687469482
1560354348.5324314,30.8,12.940975189208984
1560354348.9200783,30.9,13.340867519378662
1560354349.319895,30.9,13.743110179901123
1560354349.7219772,30.9,14.141252279281616
1560354350.1202185,31.0,14.540663480758667
1560354350.519527,31.0,14.940970659255981
1560354350.9199421,31.0,15.368422269821167
1560354351.3475466,31.0,15.768280267715454
1560354351.747278,31.0,16.16806936264038
1560354352.1471465,31.0,16.56792688369751
1560354352.5468597,31.1,16.967752933502197
1560354352.946729,31.1,17.367578983306885
1560354353.3465393,31.2,17.767356872558594
1560354353.7462504,31.2,18.15136170387268
1560354354.1302311,31.2,18.551045417785645
1560354354.5299237,31.3,18.950891971588135
1560354354.9298873,31.3,19.350619554519653
1560354355.3295946,31.3,19.76650619506836
1560354355.745512,31.3,20.166364192962646
1560354356.1455503,31.3,20.582120895385742
1560354356.5612216,31.3,20.981926679611206
1560354356.9610407,31.4,21.381743907928467
1560354357.3608243,31.4,21.781518936157227
1560354357.7606604,31.4,22.197333097457886
1560354358.1763675,31.4,22.59723925590515
1560354358.5762634,31.4,22.997027158737183
1560354358.975987,31.5,23.39681339263916
1560354359.3758814,31.5,23.796653270721436
1560354359.7757225,31.5,24.229250192642212
1560354360.2083552,31.5,24.630749940872192
1560354360.6097744,31.5,25.030194520950317
1560354361.00915,31.5,25.428300380706787
1560354361.4074762,31.6,25.832526445388794
1560354361.811974,31.6,26.22959566116333
1560354362.2085905,31.7,26.643612146377563
1560354362.6225824,31.7,27.029359817504883
1560354363.0083988,31.7,27.427772283554077
1560354363.4068913,31.7,27.82881259918213
1560354363.807883,31.7,28.232255935668945
1560354364.2112858,31.7,28.642778873443604
1560354364.621785,31.7,29.04258632659912
1560354365.0215957,31.7,29.442392826080322
1560354365.4223568,31.7,29.84221053123474
1560354365.8212733,31.8,30.22645139694214
1560354366.205408,31.8,30.627418279647827
